"","common_name","total_count","...1","list_ID","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"189","Canada Goose",2568,114,"S13421647","Branta canadensis",2013-03-16,14:00:00,2,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"190","Canada Goose",2568,115,"S17575595","Branta canadensis",2014-03-23,15:30:00,2,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"191","Canada Goose",2568,116,"S18317547","Branta canadensis",2014-05-10,07:30:00,3,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"192","Canada Goose",2568,117,"S22239405","Branta canadensis",2015-03-08,11:45:00,4,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"193","Canada Goose",2568,118,"S22828782","Branta canadensis",2015-04-12,11:00:00,4,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"194","Canada Goose",2568,119,"S23326412","Branta canadensis",2015-05-09,07:00:00,3,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"195","Canada Goose",2568,120,"S28837436","Branta canadensis",2016-04-09,09:15:00,2,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"196","Canada Goose",2568,121,"S37507879","Branta canadensis",2017-06-10,08:50:00,3,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"197","Canada Goose",2568,122,"S41266689","Branta canadensis",2017-12-23,08:41:00,2,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"198","Canada Goose",2568,123,"S43760440","Branta canadensis",2018-03-18,15:54:00,2,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"199","Canada Goose",2568,124,"S44377158","Branta canadensis",2018-04-08,16:11:00,2,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"200","Canada Goose",2568,125,"S45362421","Branta canadensis",2018-05-06,09:35:00,2,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"201","Canada Goose",2568,126,"S18250965","Branta canadensis",2014-05-04,08:45:00,4,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"202","Canada Goose",2568,127,"S38628943","Branta canadensis",2017-08-13,15:48:00,13,55,"US-MO",38.5605873,-90.2872912,164,8,2017
"203","Canada Goose",2568,128,"S17873207","Branta canadensis",2014-04-13,10:45:00,2,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"204","Canada Goose",2568,129,"S36184977","Branta canadensis",2017-04-22,18:16:00,4,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"205","Canada Goose",2568,130,"S36840529","Branta canadensis",2017-05-13,19:00:00,3,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"206","Canada Goose",2568,131,"S18038813","Branta canadensis",2014-04-20,07:30:00,1,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"207","Canada Goose",2568,132,"S65338838","Branta canadensis",2020-03-01,16:23:00,2,38,"US-OK",36.152075,-95.9778614,49,3,2020
"208","Canada Goose",2568,133,"S65902721","Branta canadensis",2020-03-17,11:41:00,2,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"209","Canada Goose",2568,134,"S107970844","Branta canadensis",2022-04-24,17:14:00,2,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"210","Canada Goose",2568,135,"S109319353","Branta canadensis",2022-05-08,09:23:00,15,17,"US-OK",36.2349276,-95.9115887,56,5,2022
"211","Canada Goose",2568,136,"S88192658","Branta canadensis",2021-05-15,12:31:00,15,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"212","Canada Goose",2568,137,"S64885073","Branta canadensis",2020-02-20,15:59:00,12,93,"US-OK",36.116064,-95.98525,200,2,2020
"213","Canada Goose",2568,138,"S99973704","Branta canadensis",2022-01-02,16:08:00,32,25,"US-OK",36.215678,-95.933325,582,1,2022
"214","Canada Goose",2568,139,"S68330982","Branta canadensis",2020-05-03,10:37:00,2,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"215","Canada Goose",2568,140,"S54964350","Branta canadensis",2019-04-14,17:06:00,6,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"216","Canada Goose",2568,141,"S51186467","Branta canadensis",2019-01-01,15:57:00,5,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"217","Canada Goose",2568,142,"S65697899","Branta canadensis",2020-03-11,18:58:00,36,47,"US-OK",36.1166302,-95.9907184,281,3,2020
"218","Canada Goose",2568,143,"S66376442","Branta canadensis",2020-03-29,13:51:00,2,30,"US-OK",36.1431728,-96.2771857,59,3,2020
"219","Canada Goose",2568,144,"S64885104","Branta canadensis",2020-02-22,09:33:00,2,45,"US-OK",35.872406,-95.401213,153,2,2020
"220","Canada Goose",2568,145,"S64885094","Branta canadensis",2020-02-22,11:10:00,10,8,"US-OK",35.9384235,-95.2776295,707,2,2020
"221","Canada Goose",2568,146,"S64885085","Branta canadensis",2020-02-22,11:32:00,9,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"222","Canada Goose",2568,147,"S82037948","Branta canadensis",2021-02-20,17:15:00,200,4,"US-OK",35.9664503,-95.4937384,696,2,2021
"223","Mallard",2190,306,"S21177034","Anas platyrhynchos",2015-01-03,14:00:00,4,90,"US-IL",39.924334,-91.4148653,11,1,2015
"224","Mallard",2190,307,"S22598375","Anas platyrhynchos",2015-03-30,16:30:00,4,30,"US-VT",43.7829965,-73.3154315,81,3,2015
"225","Mallard",2190,308,"S22635608","Anas platyrhynchos",2015-04-01,16:30:00,6,20,"US-VT",43.7829965,-73.3154315,16,4,2015
"226","Mallard",2190,309,"S100219404","Anas platyrhynchos",2022-01-06,07:51:00,3,42,"US-AZ",33.42175,-112.0733,34,1,2022
"227","Mallard",2190,310,"S1612893","Anas platyrhynchos",2004-02-22,13:00:00,42,60,"US-CA",38.298008,-119.226204,224,2,2004
"228","Mallard",2190,311,"S79023070","Anas platyrhynchos",2021-01-04,13:24:00,3,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"229","Mallard",2190,312,"S54632771","Anas platyrhynchos",2019-04-06,11:20:00,1,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"230","Mallard",2190,313,"S77745729","Anas platyrhynchos",2020-12-20,11:59:00,8,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"231","Mallard",2190,314,"S80524373","Anas platyrhynchos",2021-02-06,10:33:00,7,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"232","Mallard",2190,315,"S103266888","Anas platyrhynchos",2022-02-20,14:05:00,6,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"233","Mallard",2190,316,"S56366335","Anas platyrhynchos",2019-05-16,15:09:00,1,80,"US-MO",38.70534,-90.74048,46,5,2019
"234","Mallard",2190,317,"S20964481","Anas platyrhynchos",2014-12-20,09:30:00,25,150,"US-MO",38.8719313,-90.1843917,469,12,2014
"235","Mallard",2190,318,"S40744474","Anas platyrhynchos",2017-11-26,08:49:00,42,24,"US-MO",38.8719313,-90.1843917,223,11,2017
"236","Mallard",2190,319,"S41155853","Anas platyrhynchos",2017-12-17,12:40:00,6,106,"US-MO",38.6228053,-90.344224,108,12,2017
"237","Mallard",2190,320,"S21519811","Anas platyrhynchos",2015-01-24,12:30:00,8,60,"US-MO",38.5240964,-90.2668691,37,1,2015
"238","Mallard",2190,321,"S17855769","Anas platyrhynchos",2014-04-12,08:45:00,1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"239","Mallard",2190,322,"S16771971","Anas platyrhynchos",2014-02-02,16:00:00,12,30,"US-MO",38.5615895,-90.2653885,193,2,2014
"240","Mallard",2190,323,"S17365487","Anas platyrhynchos",2014-03-08,09:10:00,30,20,"US-MO",38.614255,-90.2916527,84,3,2014
"241","Mallard",2190,324,"S16536879","Anas platyrhynchos",2014-01-27,14:30:00,103,45,"US-MO",38.6389068,-90.2853806,275,1,2014
"242","Mallard",2190,325,"S17223714","Anas platyrhynchos",2014-02-27,08:40:00,43,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"243","Mallard",2190,326,"S17294044","Anas platyrhynchos",2014-03-04,08:15:00,6,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"244","Mallard",2190,327,"S17324171","Anas platyrhynchos",2014-03-05,08:20:00,49,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"245","Mallard",2190,328,"S17334391","Anas platyrhynchos",2014-03-06,08:20:00,47,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"246","Mallard",2190,329,"S17345055","Anas platyrhynchos",2014-03-07,08:20:00,36,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"247","Mallard",2190,330,"S17377851","Anas platyrhynchos",2014-03-09,15:45:00,25,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"248","Mallard",2190,331,"S17410868","Anas platyrhynchos",2014-03-12,08:20:00,8,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"249","Mallard",2190,332,"S17437862","Anas platyrhynchos",2014-03-14,08:00:00,19,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"250","Mallard",2190,333,"S17543272","Anas platyrhynchos",2014-03-20,09:20:00,2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"251","Mallard",2190,334,"S17697161","Anas platyrhynchos",2014-04-01,13:00:00,4,0,"US-MO",38.6389068,-90.2853806,7,4,2014
"252","Mallard",2190,335,"S17701725","Anas platyrhynchos",2014-04-01,18:30:00,6,25,"US-MO",38.6389068,-90.2853806,35,4,2014
"253","Mallard",2190,336,"S17716042","Anas platyrhynchos",2014-04-02,16:00:00,7,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"254","Mallard",2190,337,"S17760108","Anas platyrhynchos",2014-04-05,18:00:00,9,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"255","Mallard",2190,338,"S17798169","Anas platyrhynchos",2014-04-07,18:00:00,4,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"256","Mallard",2190,339,"S17841108","Anas platyrhynchos",2014-04-11,09:30:00,3,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"257","Mallard",2190,340,"S17891506","Anas platyrhynchos",2014-04-14,09:00:00,4,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"258","Mallard",2190,341,"S17931688","Anas platyrhynchos",2014-04-17,08:00:00,8,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"259","Mallard",2190,342,"S17944532","Anas platyrhynchos",2014-04-18,08:45:00,6,10,"US-MO",38.6389068,-90.2853806,45,4,2014
"260","Mallard",2190,343,"S18038666","Anas platyrhynchos",2014-04-22,18:30:00,1,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"261","Mallard",2190,344,"S18044118","Anas platyrhynchos",2014-04-23,12:00:00,2,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"262","Mallard",2190,345,"S18164541","Anas platyrhynchos",2014-05-01,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"263","Mallard",2190,346,"S18178852","Anas platyrhynchos",2014-05-02,08:15:00,4,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"264","Mallard",2190,347,"S18284435","Anas platyrhynchos",2014-05-08,08:20:00,3,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"265","Mallard",2190,348,"S18310479","Anas platyrhynchos",2014-05-09,18:00:00,6,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"266","Mallard",2190,349,"S18346956","Anas platyrhynchos",2014-05-11,18:30:00,4,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"267","Mallard",2190,350,"S18767759","Anas platyrhynchos",2014-06-12,08:30:00,8,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"268","Mallard",2190,351,"S19781842","Anas platyrhynchos",2014-09-09,08:30:00,25,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"269","Mallard",2190,352,"S19854966","Anas platyrhynchos",2014-09-16,18:30:00,18,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"270","Mallard",2190,353,"S20016034","Anas platyrhynchos",2014-10-03,08:45:00,25,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"271","Mallard",2190,354,"S20047706","Anas platyrhynchos",2014-10-06,08:45:00,12,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"272","Mallard",2190,355,"S20070906","Anas platyrhynchos",2014-10-08,07:45:00,18,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"273","Mallard",2190,356,"S20416528","Anas platyrhynchos",2014-11-02,11:00:00,12,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"274","Mallard",2190,357,"S20808342","Anas platyrhynchos",2014-12-06,10:00:00,25,60,"US-MO",38.6389068,-90.2853806,34,12,2014
"275","Mallard",2190,358,"S20893308","Anas platyrhynchos",2014-12-13,10:30:00,30,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"276","Mallard",2190,359,"S20974801","Anas platyrhynchos",2014-12-21,09:15:00,35,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"277","Mallard",2190,360,"S20987277","Anas platyrhynchos",2014-12-22,09:30:00,40,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"278","Mallard",2190,361,"S20997656","Anas platyrhynchos",2014-12-23,08:30:00,35,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"279","Mallard",2190,362,"S21095947","Anas platyrhynchos",2014-12-31,08:00:00,65,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"280","Mallard",2190,363,"S21145290","Anas platyrhynchos",2015-01-02,09:00:00,25,5,"US-MO",38.6389068,-90.2853806,119,1,2015
"281","Mallard",2190,364,"S21322331","Anas platyrhynchos",2015-01-12,09:20:00,45,30,"US-MO",38.6389068,-90.2853806,195,1,2015
"282","Mallard",2190,365,"S21350144","Anas platyrhynchos",2015-01-14,02:30:00,55,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"283","Mallard",2190,366,"S21378003","Anas platyrhynchos",2015-01-16,16:45:00,22,15,"US-MO",38.6389068,-90.2853806,59,1,2015
"284","Mallard",2190,367,"S21419958","Anas platyrhynchos",2015-01-19,08:30:00,12,0,"US-MO",38.6389068,-90.2853806,25,1,2015
"285","Mallard",2190,368,"S21499852","Anas platyrhynchos",2015-01-22,10:30:00,12,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"286","Mallard",2190,369,"S22257298","Anas platyrhynchos",2015-03-09,13:00:00,18,20,"US-MO",38.6389068,-90.2853806,51,3,2015
"287","Mallard",2190,370,"S22360906","Anas platyrhynchos",2015-03-15,09:00:00,16,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"288","Mallard",2190,371,"S22387893","Anas platyrhynchos",2015-03-16,18:00:00,2,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"289","Mallard",2190,372,"S22729778","Anas platyrhynchos",2015-04-06,18:30:00,4,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"290","Mallard",2190,373,"S22776681","Anas platyrhynchos",2015-04-09,18:20:00,2,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"291","Mallard",2190,374,"S23140528","Anas platyrhynchos",2015-04-30,07:00:00,8,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"292","Mallard",2190,375,"S23261547","Anas platyrhynchos",2015-05-05,19:00:00,6,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"293","Mallard",2190,376,"S23471799","Anas platyrhynchos",2015-05-13,08:00:00,6,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"294","Mallard",2190,377,"S23465605","Anas platyrhynchos",2015-05-15,18:30:00,6,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"295","Mallard",2190,378,"S25963234","Anas platyrhynchos",2015-11-22,08:30:00,8,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"296","Mallard",2190,379,"S29265867","Anas platyrhynchos",2016-04-27,08:00:00,2,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"297","Mallard",2190,380,"S29505290","Anas platyrhynchos",2016-05-08,13:30:00,4,90,"US-MO",38.6383932,-90.267979,43,5,2016
"298","Mallard",2190,381,"S31926545","Anas platyrhynchos",2016-10-06,12:00:00,2,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"299","Mallard",2190,382,"S32025863","Anas platyrhynchos",2016-10-13,13:15:00,4,60,"US-MO",38.6389068,-90.2853806,32,10,2016
"300","Mallard",2190,383,"S33616660","Anas platyrhynchos",2017-01-12,07:00:00,12,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"301","Mallard",2190,384,"S33780633","Anas platyrhynchos",2017-01-19,07:01:00,8,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"302","Mallard",2190,385,"S33809874","Anas platyrhynchos",2017-01-20,16:26:00,12,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"303","Mallard",2190,386,"S35533959","Anas platyrhynchos",2017-03-30,07:05:00,15,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"304","Mallard",2190,387,"S35698031","Anas platyrhynchos",2017-04-04,07:00:00,10,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"305","Mallard",2190,388,"S35861224","Anas platyrhynchos",2017-04-10,18:06:00,2,68,"US-MO",38.6389068,-90.2853806,28,4,2017
"306","Mallard",2190,389,"S35918417","Anas platyrhynchos",2017-04-13,06:59:00,5,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"307","Mallard",2190,390,"S35959752","Anas platyrhynchos",2017-04-14,17:47:00,1,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"308","Mallard",2190,391,"S36118134","Anas platyrhynchos",2017-04-20,07:00:00,5,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"309","Mallard",2190,392,"S36198905","Anas platyrhynchos",2017-04-23,08:13:00,4,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"310","Mallard",2190,393,"S36305628","Anas platyrhynchos",2017-04-27,06:56:00,4,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"311","Mallard",2190,394,"S36497526","Anas platyrhynchos",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"312","Mallard",2190,395,"S36840525","Anas platyrhynchos",2017-05-13,18:00:00,3,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"313","Mallard",2190,396,"S36956314","Anas platyrhynchos",2017-05-18,07:04:00,10,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"314","Mallard",2190,397,"S37374545","Anas platyrhynchos",2017-06-04,07:53:00,2,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"315","Mallard",2190,398,"S38541052","Anas platyrhynchos",2017-08-08,07:05:00,45,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"316","Mallard",2190,399,"S42135357","Anas platyrhynchos",2018-01-21,13:37:00,21,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"317","Mallard",2190,400,"S42619189","Anas platyrhynchos",2018-02-09,12:43:00,6,25,"US-MO",38.6389068,-90.2853806,22,2,2018
"318","Mallard",2190,401,"S44103398","Anas platyrhynchos",2018-03-30,19:12:00,15,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"319","Mallard",2190,402,"S45158368","Anas platyrhynchos",2018-05-01,18:23:00,4,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"320","Mallard",2190,403,"S49551085","Anas platyrhynchos",2018-10-25,13:30:00,6,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"321","Mallard",2190,404,"S89689436","Anas platyrhynchos",2021-06-05,17:55:00,2,85,"US-MO",38.6383932,-90.267979,56,6,2021
"322","Mallard",2190,405,"S89715685","Anas platyrhynchos",2021-06-06,08:01:00,2,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"323","Mallard",2190,406,"S17251602","Anas platyrhynchos",2014-03-01,12:30:00,2,60,"US-MO",38.63304,-90.29158,58,3,2014
"324","Mallard",2190,407,"S36599002","Anas platyrhynchos",2017-05-06,16:10:00,2,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"325","Mallard",2190,408,"S13421647","Anas platyrhynchos",2013-03-16,14:00:00,4,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"326","Mallard",2190,409,"S17575595","Anas platyrhynchos",2014-03-23,15:30:00,2,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"327","Mallard",2190,410,"S18317547","Anas platyrhynchos",2014-05-10,07:30:00,2,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"328","Mallard",2190,411,"S21011399","Anas platyrhynchos",2014-12-24,12:00:00,2,120,"US-MO",38.6129807,-90.2593803,48,12,2014
"329","Mallard",2190,412,"S22239405","Anas platyrhynchos",2015-03-08,11:45:00,12,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"330","Mallard",2190,413,"S22828782","Anas platyrhynchos",2015-04-12,11:00:00,6,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"331","Mallard",2190,414,"S23326412","Anas platyrhynchos",2015-05-09,07:00:00,5,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"332","Mallard",2190,415,"S28837436","Anas platyrhynchos",2016-04-09,09:15:00,4,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"333","Mallard",2190,416,"S37507879","Anas platyrhynchos",2017-06-10,08:50:00,2,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"334","Mallard",2190,417,"S41266689","Anas platyrhynchos",2017-12-23,08:41:00,21,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"335","Mallard",2190,418,"S43760440","Anas platyrhynchos",2018-03-18,15:54:00,2,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"336","Mallard",2190,419,"S44377158","Anas platyrhynchos",2018-04-08,16:11:00,4,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"337","Mallard",2190,420,"S45362421","Anas platyrhynchos",2018-05-06,09:35:00,3,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"338","Mallard",2190,421,"S38628943","Anas platyrhynchos",2017-08-13,15:48:00,24,55,"US-MO",38.5605873,-90.2872912,164,8,2017
"339","Mallard",2190,422,"S17873207","Anas platyrhynchos",2014-04-13,10:45:00,2,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"340","Mallard",2190,423,"S19661218","Anas platyrhynchos",2014-09-01,09:00:00,15,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"341","Mallard",2190,424,"S21127561","Anas platyrhynchos",2015-01-01,14:30:00,3,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"342","Mallard",2190,425,"S23175611","Anas platyrhynchos",2015-05-02,06:50:00,1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"343","Mallard",2190,426,"S36184977","Anas platyrhynchos",2017-04-22,18:16:00,2,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"344","Mallard",2190,427,"S37165903","Anas platyrhynchos",2017-05-26,18:09:00,3,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"345","Mallard",2190,428,"S21381789","Anas platyrhynchos",2015-01-17,11:30:00,200,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"346","Mallard",2190,429,"S65566629","Anas platyrhynchos",2020-03-08,10:28:00,2,24,"US-OK",36.152075,-95.9778614,35,3,2020
"347","Mallard",2190,430,"S65902721","Anas platyrhynchos",2020-03-17,11:41:00,2,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"348","Mallard",2190,431,"S66184821","Anas platyrhynchos",2020-03-24,18:09:00,2,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"349","Mallard",2190,432,"S84766529","Anas platyrhynchos",2021-04-04,11:17:00,1,32,"US-OK",36.1433479,-95.9096313,37,4,2021
"350","Mallard",2190,433,"S68152310","Anas platyrhynchos",2020-04-30,19:12:00,2,13,"US-OK",36.1514978,-95.9796871,33,4,2020
"351","Mallard",2190,434,"S68100906","Anas platyrhynchos",2020-04-30,09:33:00,1,39,"US-OK",36.1501278,-95.8943009,59,4,2020
